WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,14-12-15,2015,51,13-12-15,2015,50,SENTINEL,90,,6,0,0,,,0,,,,6,,,1,,0,0,1,7,,,,,,,,,9,,,,,DE,201551,201550
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,19-11-12,2012,47,18-11-12,2012,47,NOTDEFINED,13,,0,0,0,,,0,,,,0,,,1,,1,0,2,2,,3,,,,,,,,,RSV,,,BE,201247,201247
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-10-23,2023,43,22-10-23,2023,43,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,777,,,,,BE,202343,202343
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-01-12,2012,1,01-01-12,2012,1,NOTDEFINED,1992,1063,0,0,17,0,,26,,0,,43,,,0,,0,1,1,44,,3,,,,,,,,,RSV,,,FR,201201,201201
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-12-21,2021,49,05-12-21,2021,49,SENTINEL,13,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,1,,,,,BE,202149,202149
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-06-16,2016,23,05-06-16,2016,23,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201623,201623
EUR,NH,NH,FLU_SW_EUR,FRA,France,17-04-23,2023,16,16-04-23,2023,16,SENTINEL,48,,0,,0,,,0,,,,0,,,4,,0,3,7,7,,,,,,,,,1,,,,,FR,202316,202316
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-02-01,2001,9,25-02-01,2001,9,NOTDEFINED,,,,,,,,0,,,,0,,,,,,3,3,3,,3,,,,,,,,,,,sporadic B isolates,BE,200109,200109
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-12-22,2022,50,11-12-22,2022,50,SENTINEL,39,,1,,5,,,,,,,6,,,6,,,,6,12,,,,,,,,,6,,,,,BE,202250,202250
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-01-99,1999,3,17-01-99,1999,3,NOTDEFINED,1997,,,0,113,,,86,,,,199,,,,,,31,31,230,,6,,,,,,,,,,,Influenza A epidemic intensifies while influenza B remains sporadic.,FR,199903,199903
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-09-21,2021,36,05-09-21,2021,36,SENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202136,202136
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-10-08,2008,43,19-10-08,2008,43,NOTDEFINED,889,,0,0,1,0,,0,,0,/,1,,,0,,0,0,0,1,,2,,,,,,,,,RSV,,"GROG Network : 28 samples. 2 influenza A H3N2 in Poitou-Charentes region.
Hospitals Surveillance : 336 samples.",FR,200843,200843
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-06-15,2015,25,14-06-15,2015,24,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201525,201524
EUR,NH,NH,FLU_SW_EUR,FRA,France,01-12-03,2003,49,30-11-03,2003,49,NOTDEFINED,896,,,0,53,,,112,,,,165,,,,,,0,0,165,,5,,,,,,,,,,,"GROG : 217 samples.
Hospitals : 679 samples.",FR,200349,200349
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-06-20,2020,27,28-06-20,2020,27,NONSENTINEL,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202027,202027
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-04-21,2021,14,04-04-21,2021,14,SENTINEL,23,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,3,,,,,FR,202114,202114
EUR,NH,NH,FLU_SW_EUR,FRA,France,09-10-17,2017,41,08-10-17,2017,41,NONSENTINEL,1623,,1,0,2,,,4,,,,7,,,0,,0,1,1,8,,,,,,,,,45,,,,,FR,201741,201741
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-11-20,2020,48,22-11-20,2020,48,SENTINEL,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,BE,202048,202048
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-02-17,2017,7,12-02-17,2017,7,NONSENTINEL,31,,1,0,11,,,0,,,,12,,,0,,1,0,1,13,,,,,,,,,9,,,,,DE,201707,201707
EUR,NH,NH,FLU_SW_EUR,FRA,France,13-03-23,2023,11,12-03-23,2023,11,NONSENTINEL,14450,,30,,15,,,130,,,,175,,,,,,642,642,817,,,,,,,,,108,,,,,FR,202311,202311
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,19-12-22,2022,51,18-12-22,2022,51,NONSENTINEL,34,,2,,22,0,,,,,,24,,,1,,0,,1,25,,,,,,,,,3,,,,,DE,202251,202251
EUR,NH,NH,FLU_SW_EUR,FRA,France,25-01-99,1999,4,24-01-99,1999,4,NOTDEFINED,1638,,,0,113,,,74,,,,187,,,,,,547,547,734,,6,,,,,,,,,,,Influenza A(H3N2) has been predominant in the Northern part of the country.  Influenza B remains sporadically reported.,FR,199904,199904
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-01-03,2003,3,12-01-03,2003,3,NOTDEFINED,91,,,0,18,,,6,,,,24,,,,,,0,0,24,,4,,,,,,,,,,,,DE,200303,200303
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,18-06-18,2018,25,17-06-18,2018,25,NONSENTINEL,1,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201825,201825
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,24-11-14,2014,48,23-11-14,2014,48,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201448,201448
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-05-22,2022,19,08-05-22,2022,19,NONSENTINEL,13,,1,0,12,0,,,,,,13,,,0,,0,,0,13,,,,,,,,,0,,,,,DE,202219,202219
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,24-12-18,2018,52,23-12-18,2018,52,SENTINEL,19,,1,0,1,,,0,,,,2,,,0,,0,0,0,2,,,,,,,,,7,,,,,DE,201852,201852
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-08-08,2008,33,10-08-08,2008,33,NOTDEFINED,0,,,,,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200833,200833
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,25-04-16,2016,17,24-04-16,2016,17,SENTINEL,52,,0,0,0,,,0,,,,0,,,7,,1,0,8,8,,,,,,,,,2,,,,,DE,201617,201617
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,29-06-15,2015,27,28-06-15,2015,26,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201527,201526
EUR,NH,NH,FLU_SW_EUR,FRA,France,25-04-16,2016,17,24-04-16,2016,17,NONSENTINEL,1553,,21,0,1,,,41,,,,63,,,0,,0,37,37,100,,,,,,,,,18,,,,,FR,201617,201617
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-03-09,2009,12,15-03-09,2009,12,NOTDEFINED,1250,,0,0,0,0,,0,,0,/,0,,,0,,0,45,45,45,,3,,,,,,,,,RSV,,"GROG Network : 49 samples. 1 influenza A H1N1, 1 influenza A H3N2 and 13 influenza B.  Hospitals Surveillance : 602 samples. 8 influenza A, 1 influenza A H3N2 and 11 influenza B.",FR,200912,200912
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,06-10-14,2014,41,05-10-14,2014,41,SENTINEL,12,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,BE,201441,201441
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,05-05-14,2014,19,04-05-14,2014,19,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201419,201419
EUR,NH,NH,FLU_SW_EUR,FRA,France,18-12-17,2017,51,17-12-17,2017,51,SENTINEL,178,,80,0,16,,,1,,,,97,,,1,,25,0,26,123,,,,,,,,,10,,,,,FR,201751,201751
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,11-01-16,2016,2,10-01-16,2016,2,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201602,201602
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-08-22,2022,33,14-08-22,2022,33,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,11,,,,,BE,202233,202233
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-07-14,2014,30,20-07-14,2014,30,SENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201430,201430
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-02-17,2017,9,26-02-17,2017,9,SENTINEL,50,,0,0,10,,,0,,,,10,,,0,,1,0,1,11,,,,,,,,,2,,,,,FR,201709,201709
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,23-04-18,2018,17,22-04-18,2018,17,NONSENTINEL,9,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,3,,,,,DE,201817,201817
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,08-06-09,2009,24,07-06-09,2009,24,NOTDEFINED,21,,76,1,4,,,0,,,,81,,,,,,0,0,81,,2,,,,,,,,,RSV,,,DE,200924,200924
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,09-05-22,2022,19,08-05-22,2022,19,SENTINEL,140,,2,0,21,0,,,,,,23,,,0,,0,,0,23,,,,,,,,,0,,,,,DE,202219,202219
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,10-05-21,2021,19,09-05-21,2021,19,NONSENTINEL,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202119,202119
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,29-02-16,2016,9,28-02-16,2016,9,NONSENTINEL,0,,3,0,1,,,0,,,,4,,,9,,0,0,9,13,,,,,,,,,5,,,,,DE,201609,201609
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,18-09-17,2017,38,17-09-17,2017,38,NONSENTINEL,4,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201738,201738
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,12-11-18,2018,46,11-11-18,2018,46,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201846,201846
EUR,NH,NH,FLU_SW_EUR,FRA,France,11-01-10,2010,2,10-01-10,2010,2,NOTDEFINED,2599,1463,137,1,0,0,,19,,0,,157,,,0,,0,0,0,157,,3,,,,,,,,,,,,FR,201002,201002
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,11-01-21,2021,2,10-01-21,2021,2,SENTINEL,142,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202102,202102
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,13-04-20,2020,16,12-04-20,2020,16,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,1,,,,,BE,202016,202016
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,31-07-23,2023,31,30-07-23,2023,31,SENTINEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202331,202331
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,15-02-21,2021,7,14-02-21,2021,7,SENTINEL,167,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202107,202107
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,28-10-13,2013,44,27-10-13,2013,44,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201344,201344
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-03-18,2018,12,18-03-18,2018,12,NONSENTINEL,4534,,44,0,23,,,163,,,,230,,,0,,0,502,502,732,,,,,,,,,120,,,,,FR,201812,201812
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,06-11-06,2006,45,05-11-06,2006,45,NOTDEFINED,,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200645,200645
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,23-06-14,2014,26,22-06-14,2014,26,SENTINEL,2,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201426,201426
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,27-12-99,1999,52,26-12-99,1999,52,NOTDEFINED,,,,,,,,96,,,,96,,,,,,,,96,,5,,,,,,,,,,,"The number of influenzalike illness seem to have reached the maximum level, while the percentage of consultations related to acute respiratory infections is decreasing slightly.  ",BE,199952,199952
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-05-11,2011,20,15-05-11,2011,20,NOTDEFINED,656,278,0,0,0,0,,1,,0,,1,,,0,,0,0,0,1,,2,,,,,,,,,RSV,,,FR,201120,201120
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-12-13,2013,51,15-12-13,2013,51,SENTINEL,69,,0,0,2,,,0,,,,2,,,0,,1,0,1,3,,,,,,,,,3,,,,,DE,201351,201351
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-10-17,2017,44,29-10-17,2017,44,SENTINEL,67,,0,0,0,,,0,,,,0,,,0,,1,0,1,1,,,,,,,,,0,,,,,DE,201744,201744
EUR,NH,NH,FLU_SW_EUR,FRA,France,06-05-13,2013,19,05-05-13,2013,19,NOTDEFINED,666,,0,0,1,,,0,,,,1,,,0,,0,2,2,3,,,,,,,,,6,,,,,FR,201319,201319
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-09-14,2014,38,14-09-14,2014,38,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201438,201438
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,10-08-20,2020,33,09-08-20,2020,33,SENTINEL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE,202033,202033
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-11-23,2023,47,19-11-23,2023,47,SENTINEL,182,,3,,3,,,0,,,,6,,,0,,0,0,0,6,,,,,,,,,28,,,,,FR,202347,202347
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-05-16,2016,18,01-05-16,2016,18,NONSENTINEL,946,,5,0,0,,,27,,,,32,,,0,,0,21,21,53,,,,,,,,,10,,,,,FR,201618,201618
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-10-02,2002,44,27-10-02,2002,44,NOTDEFINED,28,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,DE,200244,200244
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-05-16,2016,18,01-05-16,2016,18,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201618,201618
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,13-01-97,1997,3,12-01-97,1997,3,NOTDEFINED,,,,,10,,,,,,,10,,,,,,3,3,13,,1,,,,,,,,,,,,DE,199703,199703
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,21-11-16,2016,47,20-11-16,2016,47,NONSENTINEL,7,,0,0,2,,,0,,,,2,,,0,,1,0,1,3,,,,,,,,,0,,,,,DE,201647,201647
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,28-04-14,2014,18,27-04-14,2014,18,SENTINEL,20,,0,0,1,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,3,,,,,DE,201418,201418
EUR,NH,NH,FLU_SW_EUR,FRA,France,01-08-11,2011,31,31-07-11,2011,31,NOTDEFINED,355,133,0,0,0,0,,0,,0,,0,,,0,,0,0,0,,,2,,,,,,,,,RSV,,,FR,201131,201131
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-02-01,2001,7,11-02-01,2001,7,NOTDEFINED,340,,,0,0,,,27,,,,27,,,,,,6,6,33,,5,,,,,,,,,,,influenza A and B viruses isolated,FR,200107,200107
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,02-01-17,2017,1,01-01-17,2017,1,NONSENTINEL,17,,0,0,3,,,0,,,,3,,,0,,0,0,0,3,,,,,,,,,10,,,,,DE,201701,201701
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-03-05,2005,13,27-03-05,2005,13,NOTDEFINED,490,,,2,30,,,11,,,,43,,,,,,17,17,60,,3,,,,,,,,,,,"GROG : 39 samples. Influenza detection : 1 A H3, 1 A not subtyped and 4 B.
Hospitals : 451 samples. influenza detection : 2 A H1, 29 A H3, 10 A not subtyped and 14 B.",FR,200513,200513
EUR,NH,NH,FLU_SW_EUR,FRA,France,05-04-21,2021,14,04-04-21,2021,14,NONSENTINEL,5138,,0,0,0,,,0,,,,0,,,,,,0,0,,,,,,,,,,543,,,,,FR,202114,202114
EUR,NH,NH,FLU_SW_EUR,FRA,France,28-12-09,2009,53,27-12-09,2009,53,NOTDEFINED,4134,2470,637,0,0,0,,31,,0,,668,,,0,,0,0,0,668,,5,,,,,,,,,,,,FR,200953,200953
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,26-10-98,1998,44,25-10-98,1998,43,NOTDEFINED,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,BE,199844,199843
EUR,NH,NH,FLU_SW_EUR,FRA,France,04-10-21,2021,40,03-10-21,2021,40,SENTINEL,59,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,3,,,,,FR,202140,202140
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-10-09,2009,41,04-10-09,2009,41,NOTDEFINED,58,,10,1,0,,,0,,,,11,,,0,,0,0,0,11,,3,,,,,,,,,RSV,,,DE,200941,200941
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,07-05-18,2018,19,06-05-18,2018,19,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201819,201819
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,18-10-04,2004,43,17-10-04,2004,42,NOTDEFINED,3,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200443,200442
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-01-16,2016,1,03-01-16,2016,1,SENTINEL,22,,2,0,0,,,1,,,,3,,,5,,0,0,5,8,,,,,,,,,0,,,,,BE,201601,201601
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-08-14,2014,32,03-08-14,2014,32,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201432,201432
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-01-01,2001,2,07-01-01,2001,2,NOTDEFINED,86,,,,,,,18,,,,18,,,,,,1,1,19,,4,,,,,,,,,,,"local outbreak due to influenza A, 1 influenza B virus was also isolated",BE,200102,200102
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,21-11-22,2022,47,20-11-22,2022,47,SENTINEL,323,,2,,113,0,,,,,,115,,,0,,0,,0,115,,,,,,,,,65,,,,,DE,202247,202247
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,01-07-19,2019,27,30-06-19,2019,27,SENTINEL,29,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201927,201927
EUR,NH,NH,FLU_SW_EUR,FRA,France,02-11-15,2015,45,01-11-15,2015,44,NONSENTINEL,1726,,0,0,0,,,8,,,,8,,,0,,0,2,2,10,,,,,,,,,216,,,,,FR,201545,201544
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,16-06-14,2014,25,15-06-14,2014,25,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,DE,201425,201425
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,22-10-07,2007,43,21-10-07,2007,43,NOTDEFINED,,,,0,0,,,0,,,,0,,,,,,0,0,,,2,,,,,,,,,,,,BE,200743,200743
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,30-05-16,2016,22,29-05-16,2016,22,NONSENTINEL,0,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,BE,201622,201622
EUR,NH,NH,FLU_SW_EUR,FRA,France,30-11-20,2020,49,29-11-20,2020,49,NONSENTINEL,1707,,0,0,0,,,0,,,,0,,,,,,1,1,1,,,,,,,,,16,,,,,FR,202049,202049
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-01-23,2023,1,01-01-23,2023,1,NONSENTINEL,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,785,,,,,BE,202301,202301
EUR,NH,NH,FLU_SW_EUR,FRA,France,27-02-23,2023,9,26-02-23,2023,9,SENTINEL,144,,5,,5,,,0,,,,10,,,19,,0,19,38,48,,,,,,,,,2,,,,,FR,202309,202309
EUR,NH,NH,FLU_SW_EUR,FRA,France,10-03-03,2003,11,09-03-03,2003,11,NOTDEFINED,991,,,2,0,,,30,,,,32,,,,,,13,13,45,,5,,,,,,,,,,,Influenza A ciruses are continuously being isolated/detected. Circulation of B viruses is decreasing.,FR,200311,200311
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,14-02-00,2000,7,13-02-00,2000,7,NOTDEFINED,105,,,0,26,,,0,,,,26,,,,,,0,0,26,,3,,,,,,,,,,,sporadic activity due still due to influenza A(H3N2),DE,200007,200007
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,08-02-10,2010,6,07-02-10,2010,6,NOTDEFINED,,27,3,0,0,0,,1,,0,,4,,,0,,0,0,0,4,,4,,,,,,,,,,,,BE,201006,201006
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,30-05-22,2022,22,29-05-22,2022,22,NONSENTINEL,18,,0,0,13,0,,,,,,13,,,0,,0,,0,13,,,,,,,,,0,,,,,DE,202222,202222
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,02-11-09,2009,45,01-11-09,2009,45,NOTDEFINED,,257,150,0,0,0,,31,,0,,181,,,0,,0,0,0,181,,5,,,,,,,,,,,,BE,200945,200945
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,21-12-98,1998,52,20-12-98,1998,51,NOTDEFINED,,,,,,,,13,,,,13,,,,,,37,37,50,,4,,,,,,,,,,,"Isolates include week 8A, 21B
and week 1: 5A, 16B
Influenza-like illness increasing with local outbreaks across the country.  Influenza A viruses are now detected inin the sentinel practices.",BE,199852,199851
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,31-05-21,2021,22,30-05-21,2021,22,SENTINEL,105,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,,,,0,,,,,DE,202122,202122
EUR,NH,NH,FLU_SW_EUR,FRA,France,21-12-20,2020,52,20-12-20,2020,52,SENTINEL,18,,0,0,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202052,202052
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,14-10-13,2013,42,13-10-13,2013,42,NONSENTINEL,0,,1,0,0,,,0,,,,1,,,0,,0,0,0,1,,,,,,,,,0,,,,,DE,201342,201342
EUR,NH,NH,FLU_SW_EUR,FRA,France,07-08-23,2023,32,06-08-23,2023,32,SENTINEL,0,,0,,0,,,0,,,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,FR,202332,202332
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,15-05-23,2023,20,14-05-23,2023,20,SENTINEL,2,,,,,,,0,,,,0,,,,,,0,0,,,,,,,,,,0,,,,,BE,202320,202320
EUR,NH,NH,FLU_SW_EUR,BEL,Belgium,04-12-23,2023,49,03-12-23,2023,49,SENTINEL,40,,3,,2,,,1,,,,6,,,,,,,0,6,,,,,,,,,5,,,,,BE,202349,202349
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,20-11-17,2017,47,19-11-17,2017,47,SENTINEL,135,,1,0,0,,,0,,,,1,,,0,,5,0,5,6,,,,,,,,,2,,,,,DE,201747,201747
EUR,NH,NH,FLU_SW_EUR,FRA,France,19-11-01,2001,47,18-11-01,2001,47,NOTDEFINED,1430,,,0,1,,,0,,,,1,,,,,,4,4,5,,3,,,,,,,,,,,"the first confirmed case of influenza A(H3N2) in the North, a 19 year old female student, an A/Panama/2007 strain included in the current vaccine; influenza B was isolated in Dijon antigenically similar to B/Sichuan/379/99, a current vaccine strain",FR,200147,200147
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,05-10-98,1998,41,04-10-98,1998,40,NOTDEFINED,,,,,,,,,,,,,,,,,,1,1,1,,3,,,,,,,,,,,Reported case in week 41 diagnosed by antigen detection could not be confirmed by isolation so far. ,DE,199841,199840
EUR,NH,NH,FLU_SW_EUR,FRA,France,11-03-19,2019,11,10-03-19,2019,11,SENTINEL,84,,6,0,30,,,1,,,,37,,,0,,0,0,0,37,,,,,,,,,4,,,,,FR,201911,201911
EUR,NH,NH,FLU_SW_EUR,FRA,France,16-06-14,2014,25,15-06-14,2014,25,NOTDEFINED,773,,2,0,2,,,1,,,,5,,,0,,0,4,4,9,,,,,,,,,0,,,,,FR,201425,201425
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,18-03-19,2019,12,17-03-19,2019,12,NONSENTINEL,13,,4,0,2,,,0,,,,6,,,0,,0,0,0,6,,,,,,,,,4,,,,,DE,201912,201912
EUR,NH,NH,FLU_SW_EUR,DEU,Germany,04-12-00,2000,49,03-12-00,2000,49,NOTDEFINED,91,,,12,0,,,0,,,,12,,,,,,0,0,12,,3,,,,,,,,,,,sporadic A(H1N1) ,DE,200049,200049
EUR,NH,NH,FLU_SW_EUR,FRA,France,12-03-01,2001,11,11-03-01,2001,11,NOTDEFINED,1217,,,0,0,,,3,,,,3,,,,,,41,41,44,,3,,,,,,,,,,,influenza A and B viruses were isolated during the week but predominantly B,FR,200111,200111
EUR,NH,NH,FLU_SW_EUR,FRA,France,20-01-20,2020,4,19-01-20,2020,4,SENTINEL,197,,58,0,6,,,9,,,,73,,,45,,1,4,50,123,,,,,,,,,7,,,,,FR,202004,202004
EUR,NH,NH,FLU_SW_EUR,FRA,France,13-09-99,1999,37,12-09-99,1999,37,NOTDEFINED,,,,,1,,,,,,,1,,,,,,,,1,,3,,,,,,,,,,,From a 3 year-old hospitalized child. ,FR,199937,199937
